sm_fundcode,sm_schemecode,sm_plancode,sm_optioncode,sm_schdesc,sm_plandesc,sm_optdesc,sm_funddesc,sm_fundtype,sm_opendate,sm_closedt,sm_nature,sm_navsp,sm_loaddetails,sm_NumschCode,sm_NFOStartDt,sm_NFOEndDt,sm_NFOFaceValue,sm_AllotmentDt,sm_MinPurchase,sm_MinAddPurchase,sm_MinSip,sm_refno,sm_category,sm_plnmode,sm_isin,SMF FUNDGROUP,Asset Class,Sub Class,Fund short,AMFI Product Class,NATURE
not editable,not editable,not editable,not editable,editable,editable,editable,editable,,editable,editable,editable,,,,,,,editable,editable,editable,editable,,,,,editable,,,editable,,editable
,,,,Free text,Free text,Free text,Free text,,Date calendar,Date calendar,drop down with predefined value in the column,,,,,,,date calendar,Amount free text- numeric,Amount free text- numeric,Amount free text- numeric,,,,,Alphanumeric free text,,,Free text,,drop down with predefined value in the column
176,RC,DP,D,SUNDARAM CONSUMPTION FUND (FORMERLY KNOWN AS SUNDARAM RURAL AND CONSUMPTION FUND,REGULAR IDCW,PAYOUT,SUNDARAM CONSUMPTION FUND (FORMERLY KNOWN AS SUNDARAM RURAL AND CONSUMPTION FUND) - REGULAR IDCW,EQUITY,20-03-2006,19-04-2006,OPEN,4,"Entry Load Nil, W.E.F Aug 19, 2024 Exit Load: 0.5% - For redemption, withdrawn by way of SWP or transfer by way of Switch/STP within 30 days from the date of allotment. NIL - For redemption or withdrawn by way of SWP or transfer / by way of Switch/STP after 30 days from the date of allotment",,,,,12-05-2006,100,100,100,176RCDPD,EQUITY,REGULAR,INF903J01546,RURIND,EQUITY,EQUITY_OE,Rural,Sectoral/Thematic Funds,OPEN
176,RC,DP,R,SUNDARAM CONSUMPTION FUND (FORMERLY KNOWN AS SUNDARAM RURAL AND CONSUMPTION FUND,REGULAR IDCW,REINVESTMENT,SUNDARAM CONSUMPTION FUND (FORMERLY KNOWN AS SUNDARAM RURAL AND CONSUMPTION FUND) - REGULAR IDCW,EQUITY,20-03-2006,19-04-2006,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load: Upto 25% of Units purchased/switchin - NIL In excess of the above: 1% if redeemed/SWP/STP within 365  days from the date of allotment. NIL if redeemed/SWP/STP after 365 days from the / date of allotment",,,,,12-05-2006,100,100,100,176RCDPR,EQUITY,REGULAR,INF903J01553,RURIND,EQUITY,EQUITY_OE,Rural,Sectoral/Thematic Funds,OPEN
176,RC,GP,G,SUNDARAM CONSUMPTION FUND (FORMERLY KNOWN AS SUNDARAM RURAL AND CONSUMPTION FUND,REGULAR GROWTH,GROWTH,SUNDARAM CONSUMPTION FUND (FORMERLY KNOWN AS SUNDARAM RURAL AND CONSUMPTION FUND) - REGULAR GROWTH,EQUITY,20-03-2006,19-04-2006,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load: Upto 25% of Units purchased/switchin - NIL In excess of the above: 1% if redeemed/switched out /SWP/STP within 365  days from the date of allotment. NIL if redeemed/switched out /SWP/STP after 365 days from the / date of allotment",,,,,12-05-2006,100,100,100,176RCGPG,EQUITY,REGULAR,INF903J01561,RURIND,EQUITY,EQUITY_OE,Rural,Sectoral/Thematic Funds,OPEN
176,SA,DP,D,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE,REGULAR PLAN MONTHLY IDCW,PAYOUT,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE FUND) - REGULAR PLAN MONTHLY IDCW,EQUITY,14-02-2020,28-02-2020,Open,4,Entry Load - NIL  Exit Load Upto 1 Year - 2.00%  Upto 2 Years - 1.00%  After 2 Years - Nil  /  ,,,,,06-03-2020,100,100,100,176SADPD,EQUITY,REGULAR,INF173K01551,SBA,EQUITY,EQUITY_OE,Bal. Adv. Fund,Dynamic Asset Allocation/Balanced Advantage,OPEN
176,SA,DP,R,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE,REGULAR PLAN MONTHLY IDCW,REINVESTMENT,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE FUND) - REGULAR PLAN MONTHLY IDCW  REINVESTMENT,EQUITY,14-02-2020,28-02-2020,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021-Nil - If up to 25% of the units are redeemed, withdrawn by way of SWP or transferred by way of STP within 365  days from the date of allotment. Any redemption or withdrawals by way / of SWP in excess of the above mentioned limit would be subject to exit load of 1% of the applicable NAV will be charged, if the units are redeemed within 365 days from the",,,,,06-03-2020,100,100,100,176SADPR,EQUITY,REGULAR,INF173K01569,SBA,EQUITY,EQUITY_OE,Bal. Adv. Fund,Dynamic Asset Allocation/Balanced Advantage,OPEN
176,SA,DP,S,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE,REGULAR PLAN MONTHLY IDCW,SWEEP,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE FUND) - REGULAR PLAN MONTHLY IDCW  SWEEP,EQUITY,14-02-2020,28-02-2020,Open,4,Entry Load - NIL  Exit Load Upto 1 Year - 2.00%  Upto 2 Years - 1.00%  After 2 Years - Nil  /  ,,,,,06-03-2020,100,100,100,176SADPS,EQUITY,REGULAR,INF173K01577,SBA,EQUITY,EQUITY_OE,Bal. Adv. Fund,Dynamic Asset Allocation/Balanced Advantage,OPEN
176,SA,GP,G,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE,REGULAR GROWTH,GROWTH,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE - REGULAR GROWTH,EQUITY,14-02-2020,28-02-2020,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021-Nil - If up to 25% of the units are redeemed, withdrawn by way of SWP or transferred by way of STP within 365  days from the date of allotment. Any redemption or withdrawals by way / of SWP in excess of the above mentioned limit would be subject to exit load of 1% of the applicable NAV will be charged, if the units are redeemed within 365 days from the",,,,,06-03-2020,100,100,100,176SAGPG,EQUITY,REGULAR,INF173K01585,SBA,EQUITY,EQUITY_OE,Bal. Adv. Fund,Dynamic Asset Allocation/Balanced Advantage,OPEN
176,SA,ZD,D,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE,DIRECT PLAN MONTHLY IDCW,PAYOUT,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE FUND) - DIRECT PLAN MONTHLY IDCW  PAYOUT,EQUITY,14-02-2020,28-02-2020,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 1 year from the date of allotment. NIL if redeemed /SWP/STP after 1 yeará / from the date of allotment",,,,,06-03-2020,100,100,100,176SAZDD,EQUITY,DIRECT,INF173K01FF3,SBA,EQUITY,EQUITY_OE,Bal. Adv. Fund,Dynamic Asset Allocation/Balanced Advantage,OPEN
176,SA,ZD,R,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE,DIRECT PLAN MONTHLY IDCW,REINVESTMENT,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE FUND) - DIRECT PLAN MONTHLY IDCW  REINVESTMENT,EQUITY,14-02-2020,28-02-2020,Open,4,Entry Load - NIL  Exit Load 1% if redeemed within 1 years from the date of allotment  /  ,,,,,06-03-2020,100,100,100,176SAZDR,EQUITY,DIRECT,INF173K01FG1,SBA,EQUITY,EQUITY_OE,Bal. Adv. Fund,Dynamic Asset Allocation/Balanced Advantage,OPEN
176,SA,ZD,S,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE,DIRECT PLAN MONTHLY IDCW,SWEEP,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE FUND) - DIRECT PLAN MONTHLY IDCW  SWEEP,EQUITY,14-02-2020,28-02-2020,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 1 year from the date of allotment. NIL if redeemed /SWP/STP after 1 yeará / from the date of allotment",,,,,06-03-2020,100,100,100,176SAZDS,EQUITY,DIRECT,INF173K01FH9,SBA,EQUITY,EQUITY_OE,Bal. Adv. Fund,Dynamic Asset Allocation/Balanced Advantage,OPEN
176,SA,ZG,G,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE,DIRECT GROWTH,GROWTH,SUNDARAM BALANCED ADVANTAGE FUND (FORMERLY KNOWN AS PRINCIPAL BALANCED ADVANTAGE - DIRECT GROWTH,EQUITY,14-02-2020,28-02-2020,Open,4,Entry Load - NIL  Exit Load 1% if redeemed within 1 years from the date of allotment  /  ,,,,,06-03-2020,100,100,100,176SAZGG,EQUITY,DIRECT,INF173K01FI7,SBA,EQUITY,EQUITY_OE,Bal. Adv. Fund,Dynamic Asset Allocation/Balanced Advantage,OPEN
176,SB,DP,D,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND),REGULAR PLAN MONTHLY IDCW,PAYOUT,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND) - REGULAR PLAN MONTHLY IDCW  PAYOUT,EQUITY,14-01-2000,01-02-2000,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 days / from the date of allotment",,,,,07-02-2000,100,100,100,176SBDPD,EQUITY,REGULAR,INF173K01CI4,BALAN,EQUITY,EQUITY_OE,Aggr. Hybrid,Balanced Hybrid Fund/Aggressive Hybrid Fund,OPEN
176,SB,DP,R,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND),REGULAR PLAN MONTHLY IDCW,REINVESTMENT,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND) - REGULAR PLAN MONTHLY IDCW  REINVESTMENT,EQUITY,14-01-2000,01-02-2000,Open,4,"Entry Load : NIL for Rs.3 crores and above, 2.25% upto Rs.3 crores.  Exit Load : 0.5% if redeemed on or before 180 days. / ",,,,,07-02-2000,100,100,100,176SBDPR,EQUITY,REGULAR,INF173K01CJ2,BALAN,EQUITY,EQUITY_OE,Aggr. Hybrid,Balanced Hybrid Fund/Aggressive Hybrid Fund,OPEN
176,SB,DP,S,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND),REGULAR PLAN MONTHLY IDCW,SWEEP,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND) - REGULAR PLAN MONTHLY IDCW  SWEEP,EQUITY,14-01-2000,01-02-2000,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 days / from the date of allotment",,,,,07-02-2000,100,100,100,176SBDPS,EQUITY,REGULAR,INF173K01CK0,BALAN,EQUITY,EQUITY_OE,Aggr. Hybrid,Balanced Hybrid Fund/Aggressive Hybrid Fund,OPEN
176,SB,GP,G,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND),REGULAR GROWTH,GROWTH,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND) - REGULAR GROWTH,EQUITY,14-01-2000,01-02-2000,Open,4,"Entry Load : NIL for Rs.3 crores and above, 2.25% upto Rs.3 crores.  Exit Load : 0.5% if redeemed on or before 180 days. / ",,,,,07-02-2000,100,100,100,176SBGPG,EQUITY,REGULAR,INF173K01CL8,BALAN,EQUITY,EQUITY_OE,Aggr. Hybrid,Balanced Hybrid Fund/Aggressive Hybrid Fund,OPEN
176,SB,ZD,D,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND),DIRECT PLAN MONTHLY IDCW,PAYOUT,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND) - DIRECT PLAN MONTHLY IDCW  PAYOUT,EQUITY,14-01-2000,01-02-2000,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 days / from the date of allotment.",,,,,07-02-2000,100,100,100,176SBZDD,EQUITY,DIRECT,INF173K01FB2,BALAN,EQUITY,EQUITY_OE,Aggr. Hybrid,Balanced Hybrid Fund/Aggressive Hybrid Fund,OPEN
176,SB,ZD,R,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND),DIRECT PLAN MONTHLY IDCW,REINVESTMENT,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND) - DIRECT PLAN MONTHLY IDCW  REINVESTMENT,EQUITY,14-01-2000,01-02-2000,Open,4,"Entry Load - For Direct Investments-NIL, 2.25% upto Rs.1 crores, NIL for greater than Rs.1 crore.  Exit Load - 1% if redeemed before 1 year from the date of allotment.  /  ",,,,,07-02-2000,100,100,100,176SBZDR,EQUITY,DIRECT,INF173K01FC0,BALAN,EQUITY,EQUITY_OE,Aggr. Hybrid,Balanced Hybrid Fund/Aggressive Hybrid Fund,OPEN
176,SB,ZD,S,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND),DIRECT PLAN MONTHLY IDCW,SWEEP,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND) - DIRECT PLAN MONTHLY IDCW  SWEEP,EQUITY,14-01-2000,01-02-2000,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 days / from the date of allotment.",,,,,07-02-2000,100,100,100,176SBZDS,EQUITY,DIRECT,INF173K01FD8,BALAN,EQUITY,EQUITY_OE,Aggr. Hybrid,Balanced Hybrid Fund/Aggressive Hybrid Fund,OPEN
176,SB,ZG,G,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND),DIRECT GROWTH,GROWTH,SUNDARAM AGGRESSIVE HYBRID FUND (FORMERLY KNOWN AS PRINCIPAL HYBRID EQUITY FUND) - DIRECT GROWTH,EQUITY,14-01-2000,01-02-2000,Open,4,"Entry Load - For Direct Investments-NIL, 2.25% upto Rs.1 crores, NIL for greater than Rs.1 crore.  Exit Load - 1% if redeemed before 1 year from the date of allotment.  /  ",,,,,07-02-2000,100,100,100,176SBZGG,EQUITY,DIRECT,INF173K01FE6,BALAN,EQUITY,EQUITY_OE,Aggr. Hybrid,Balanced Hybrid Fund/Aggressive Hybrid Fund,OPEN
176,SC,D1,D,SUNDARAM SMALL CAP FUND,DIRECT IDCW,PAYOUT,SUNDARAM SMALL CAP FUND DIRECT IDCW PAYOUT,EQUITY,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load: Upto 25% of Units purchased/switchin - NIL In excess of the above: 1% if redeemed/switched out /SWP/STP within 365  days from the date of allotment. NIL if redeemed/switched out /SWP/STP after 365 days from the / date of allotment",,,,,01-01-2013,100,100,100,176SCD1D,EQUITY,DIRECT,INF903J01NI3,SMILE,EQUITY,EQUITY_OE,Small Cap,Small Cap Fund,OPEN
176,SC,D1,R,SUNDARAM SMALL CAP FUND,DIRECT IDCW,REINVESTMENT,SUNDARAM SMALL CAP FUND DIRECT IDCW REINVESTMENT,EQUITY,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 daysá / from the date of allotment",,,,,01-01-2013,100,100,100,176SCD1R,EQUITY,DIRECT,INF903J01NJ1,SMILE,EQUITY,EQUITY_OE,Small Cap,Small Cap Fund,OPEN
176,SC,DG,G,SUNDARAM SMALL CAP FUND,DIRECT GROWTH,GROWTH,SUNDARAM SMALL CAP FUND DIRECT GROWTH,EQUITY,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 daysá / from the date of allotment",,,,,01-01-2013,100,100,100,176SCDGG,EQUITY,DIRECT,INF903J01NK9,SMILE,EQUITY,EQUITY_OE,Small Cap,Small Cap Fund,OPEN
176,SC,DP,D,SUNDARAM SMALL CAP FUND,REGULAR IDCW,PAYOUT,SUNDARAM SMALL CAP FUND - REGULAR IDCW,EQUITY,03-01-2005,15-02-2005,OPEN,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 days / from the date of allotment",,,,,22-02-2005,100,100,100,176SCDPD,EQUITY,REGULAR,INF903J01454,SMILE,EQUITY,EQUITY_OE,Small Cap,Small Cap Fund,OPEN
176,SC,DP,R,SUNDARAM SMALL CAP FUND,REGULAR IDCW,REINVESTMENT,SUNDARAM SMALL CAP FUND - REGULAR IDCW,EQUITY,03-01-2005,15-02-2005,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load: Upto 25% of Units purchased/switchin - NIL In excess of the above: 1% if redeemed/switched out /SWP/STP within 365  days from the date of allotment. NIL if redeemed/switched out /SWP/STP after 365 days from the / date of allotment",,,,,22-02-2005,100,100,100,176SCDPR,EQUITY,REGULAR,INF903J01462,SMILE,EQUITY,EQUITY_OE,Small Cap,Small Cap Fund,OPEN
176,SC,GP,G,SUNDARAM SMALL CAP FUND,REGULAR GROWTH,GROWTH,SUNDARAM SMALL CAP FUND REGULAR GROWTH,EQUITY,03-01-2005,15-02-2005,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load: Upto 25% of Units purchased/switchin - NIL In excess of the above: 1% if redeemed/switched out /SWP/STP within 365  days from the date of allotment. NIL if redeemed/switched out /SWP/STP after 365 days from the / date of allotment",,,,,22-02-2005,100,100,100,176SCGPG,EQUITY,REGULAR,INF903J01470,SMILE,EQUITY,EQUITY_OE,Small Cap,Small Cap Fund,OPEN
176,SR,D1,D,SUNDARAM SERVICES FUND,DIRECT IDCW,PAYOUT,SUNDARAM SERVICES FUND DIRECT IDCW PAYOUT,EQUITY,29-08-2018,12-09-2018,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load: Upto 25% of Units purchased/switchin - NIL In excess of the above: 1% if redeemed/switched out /SWP/STP within 365  days from the date of allotment. NIL if redeemed/switched out /SWP/STP after 365 days from the / date of allotment",,,,,21-09-2018,100,100,100,176SRD1D,EQUITY,DIRECT,INF903JA1FB0,SSF,EQUITY,EQUITY_OE,Services,Sectoral/Thematic Funds,OPEN
176,SR,D1,R,SUNDARAM SERVICES FUND,DIRECT IDCW,REINVESTMENT,SUNDARAM SERVICES FUND DIRECT IDCW REINVESTMENT,EQUITY,29-08-2018,12-09-2018,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load:- Nil - If up to 25% of the units invested are redeemed or withdrawn by way of SWP within 365 days from the date of allotment. Any redemptions or withdrawals by way of SWP in excess / of the above mentioned limit would be subject to an exit load of 1 % of the applicable NAV will be charged, if the units are redeemed within 365 days from the date of allot",,,,,21-09-2018,100,100,100,176SRD1R,EQUITY,DIRECT,INF903JA1FC8,SSF,EQUITY,EQUITY_OE,Services,Sectoral/Thematic Funds,OPEN
176,SR,DG,G,SUNDARAM SERVICES FUND,DIRECT GROWTH,GROWTH,SUNDARAM SERVICES FUND DIRECT GROWTH,EQUITY,29-08-2018,12-09-2018,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load:- Nil - If up to 25% of the units invested are redeemed or withdrawn by way of SWP within 365 days from the date of allotment. Any redemptions or withdrawals by way of SWP in excess / of the above mentioned limit would be subject to an exit load of 1 % of the applicable NAV will be charged, if the units are redeemed within 365 days from the date of allot",,,,,21-09-2018,100,100,100,176SRDGG,EQUITY,DIRECT,INF903JA1FA2,SSF,EQUITY,EQUITY_OE,Services,Sectoral/Thematic Funds,OPEN
176,SR,DP,D,SUNDARAM SERVICES FUND,REGULAR IDCW,PAYOUT,SUNDARAM SERVICES FUND REGULAR IDCW PAYOUT,EQUITY,29-08-2018,12-09-2018,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load:- Nil - If up to 25% of the units invested are redeemed or withdrawn by way of SWP within 365 days from the date of allotment. Any redemptions or withdrawals by way of SWP in excess / of the above mentioned limit would be subject to an exit load of 1 % of the applicable NAV will be charged, if the units are redeemed within 365 days from the date of allot",,,,,21-09-2018,100,100,100,176SRDPD,EQUITY,REGULAR,INF903JA1EY5,SSF,EQUITY,EQUITY_OE,Services,Sectoral/Thematic Funds,OPEN
176,SR,DP,R,SUNDARAM SERVICES FUND,REGULAR IDCW,REINVESTMENT,SUNDARAM SERVICES FUND REGULAR IDCW REINVESTMENT,EQUITY,29-08-2018,12-09-2018,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load: Upto 25% of Units purchased/switchin - NIL In excess of the above: 1% if redeemed/switched out /SWP/STP within 365  days from the date of allotment. NIL if redeemed/switched out /SWP/STP after 365 days from the / date of allotment",,,,,21-09-2018,100,100,100,176SRDPR,EQUITY,REGULAR,INF903JA1EZ2,SSF,EQUITY,EQUITY_OE,Services,Sectoral/Thematic Funds,OPEN
176,SR,GP,G,SUNDARAM SERVICES FUND,REGULAR GROWTH,GROWTH,SUNDARAM SERVICES FUND REGULAR GROWTH,EQUITY,29-08-2018,12-09-2018,OPEN,4,"Entry Load Nil, W.E.F Mar 2, 2020 Exit Load: Upto 25% of Units purchased/switchin - NIL In excess of the above: 1% if redeemed/switched out /SWP/STP within 365  days from the date of allotment. NIL if redeemed/switched out /SWP/STP after 365 days from the / date of allotment",,,,,21-09-2018,100,100,100,176SRGPG,EQUITY,REGULAR,INF903JA1EX7,SSF,EQUITY,EQUITY_OE,Services,Sectoral/Thematic Funds,OPEN
176,TF,GP,G,SUNDARAM ELSS TAX SAVER FUND (FORMERLY KNOWN AS SUNDARAM TAX SAVINGS FUND),REGULAR GROWTH,GROWTH,SUNDARAM ELSS TAX SAVER FUND (FORMERLY KNOWN AS SUNDARAM TAX SAVINGS FUND) - REGULAR GROWTH,EQUITY,31-03-1996,17-04-1996,OPEN,4,"Units under Sundaram Tax Savings Fund - A long term taxsaver Fund, issued under ELSS guidelines 2005, are eligible for tax deduction u/s 80C of the Income Tax Act, 1961 and can be repurchased/pledged/transferred after 3 years from the date of unit allotme / of unit allotment.",,,,,23-04-1996,500,500,500,176TFGPG,EQUITY,REGULAR,INF173K01361,STF,EQUITY,EQUITY_OE,Tax Saving,ELSS,OPEN
176,TF,RD,D,SUNDARAM ELSS TAX SAVER FUND (FORMERLY KNOWN AS SUNDARAM TAX SAVINGS FUND),REGULAR PLAN - HALF YEARLY IDCW,PAYOUT,SUNDARAM ELSS TAX SAVER FUND (FORMERLY KNOWN AS SUNDARAM TAX SAVINGS FUND) - REGULAR PLAN - HALF YEARLY IDCW,EQUITY,31-03-1996,17-04-1996,OPEN,4,"Units under Sundaram Tax Savings Fund - A long term taxsaver Fund, issued under ELSS guidelines 2005, are eligible for tax deduction u/s 80C of the Income Tax Act, 1961 and can be repurchased/pledged/transferred after 3 years from the date of unit / allotment.",,,,,23-04-1996,500,500,500,176TFRDD,EQUITY,REGULAR,INF173K01NM3,STF,EQUITY,EQUITY_OE,Tax Saving,ELSS,OPEN
176,TF,ZD,D,SUNDARAM ELSS TAX SAVER FUND (FORMERLY KNOWN AS SUNDARAM TAX SAVINGS FUND),DIRECT PLAN - HALF YEARLY IDCW,PAYOUT,SUNDARAM ELSS TAX SAVER FUND (FORMERLY KNOWN AS SUNDARAM TAX SAVINGS FUND) - DIRECT PLAN - HALF YEARLY IDCW,EQUITY,31-03-1996,17-04-1996,OPEN,4,"Entry/  Exit Load - NIL. Units under Sundaram Tax Savings Fund - A long term Tax saver Fund, issued under ELSS guidelines 2005, are eligible for tax deduction u/s 80C of the Income Tax Act, 1961 and can be repurchased/pledged/ / transferred after 3 years from the date of unit allotment. Investors are eligible for free accidental death insurance* vide policy number AG00062048000101 (TSF) / AG000620",,,,,23-04-1996,500,500,500,176TFZDD,EQUITY,DIRECT,INF173K01NN1,STF,EQUITY,EQUITY_OE,Tax Saving,ELSS,OPEN
176,TF,ZG,G,SUNDARAM ELSS TAX SAVER FUND (FORMERLY KNOWN AS SUNDARAM TAX SAVINGS FUND),DIRECT GROWTH,GROWTH,SUNDARAM ELSS TAX SAVER FUND (FORMERLY KNOWN AS SUNDARAM TAX SAVINGS FUND) - DIRECT GROWTH,EQUITY,31-03-1996,17-04-1996,OPEN,4,"Entry Load - For Direct Investments-NIL, 2.25% upto Rs.1 crores, NIL for greater than Rs.1 crore.  Exit Load - NIL.  /  ",,,,,23-04-1996,500,500,500,176TFZGG,EQUITY,DIRECT,INF173K01HZ7,STF,EQUITY,EQUITY_OE,Tax Saving,ELSS,OPEN
176,UT,DQ,D,SUNDARAM ULTRA SHORT DURATION FUND (FORMERLY KNOWN AS PRINCIPAL ULTRA SHORT TERM,DIRECT QUARTERLY IDCW,PAYOUT,SUNDARAM ULTRA SHORT DURATION FUND (FORMERLY KNOWN AS PRINCIPAL ULTRA SHORT TERM FUND) - DIRECT QUARTERLY IDCW PAYOUT,DEBT,14-06-2019,20-06-2019,Open,4,"Entry Load : NIL , Exit Load : NIL / ",,,,,27-06-2019,1000,1000,1000,176UTDQD,DEBT,DIRECT,INF903JA1JQ0,ULTRA,LIQUID,LIQUID,Ultra ST,Ultra Short Duration Fund,OPEN
